Time Stamp (ms),qw,qx,qy,qz
95317,0.5448,-0.100708,-0.00402832,-0.83252
95368,0.54248,-0.083313,-0.0131836,-0.835815
95418,0.544006,-0.0775757,-0.0162354,-0.835327
95469,0.548218,-0.00286865,-0.0401001,-0.835388
95522,0.541748,-0.043396,-0.0251465,-0.83905
95572,0.472717,-0.103699,-0.015625,-0.874939
95622,0.420593,-0.177124,-0.0186157,-0.889587
95672,0.261475,-0.22467,-0.057251,-0.936951
95720,0.186401,-0.249634,-0.0545044,-0.948669
95771,0.152283,-0.289368,-0.0679932,-0.942566
95822,0.110779,-0.335571,-0.0491333,-0.934204
95873,0.132568,-0.315674,-0.0757446,-0.936523
95923,0.159119,-0.234131,-0.187317,-0.940613
95973,0.156982,-0.111877,-0.31488,-0.929321
96024,0.118164,-0.0448608,-0.418701,-0.899292
96073,0.19928,-0.083374,-0.420288,-0.881287
96124,0.151611,-0.137756,-0.392883,-0.896484
96175,0.0595703,-0.195007,-0.335632,-0.919678
96228,0.0185547,-0.165039,-0.35553,-0.9198
96279,0.017334,0.100281,0.389954,0.915222
96328,0.149353,0.0896606,0.360413,0.916382
96379,0.193115,0.102966,0.385498,0.896362
96429,0.249817,0.136841,0.455811,0.843262
96480,0.316406,0.233521,0.452454,0.800415
96530,0.349609,0.260742,0.490723,0.754333
96583,0.362915,0.308228,0.501038,0.722656
96633,0.376282,0.338684,0.498657,0.703613
96683,0.368469,0.299805,0.496826,0.726318
96736,0.326599,0.242554,0.495117,0.7677
96784,0.298157,0.221191,0.482483,0.793335
96835,0.286316,0.234192,0.479553,0.795715
96885,0.274536,0.265381,0.487732,0.785095
96937,0.28717,0.289978,0.496338,0.766235
96987,0.297607,0.303101,0.495117,0.757874
97041,0.299622,0.291687,0.492126,0.763489
97088,0.297485,0.286682,0.485779,0.770264
97138,0.288696,0.292603,0.485657,0.771484
97188,0.272766,0.300903,0.491638,0.770264
97238,0.259277,0.29657,0.48938,0.778015
97288,0.248596,0.283325,0.486938,0.787903
97340,0.235718,0.266357,0.4823,0.800537
97391,0.221497,0.23999,0.479858,0.814331
97441,0.213623,0.217773,0.472412,0.826904
97491,0.207642,0.207703,0.472046,0.831238
97541,0.19989,0.20697,0.476685,0.830627
97592,0.206421,0.205017,0.457642,0.84021
97643,0.188049,0.199036,0.456665,0.846436
97694,0.179016,0.2005,0.459473,0.846497
97746,0.159851,0.205811,0.455566,0.851196
97797,0.164551,0.217163,0.463379,0.843201
97849,0.164063,0.234924,0.478394,0.830078
97897,0.163086,0.247498,0.489685,0.820007
97947,0.154114,0.248962,0.48999,0.821045
97998,0.153198,0.237671,0.479614,0.830688
98049,0.139954,0.225769,0.481384,0.835327
98101,0.14447,0.224365,0.460083,0.846802
98151,0.115906,0.218567,0.451721,0.857178
98201,0.125916,0.221924,0.438171,0.861877
98250,0.0848999,0.204468,0.456909,0.861511
98302,0.0880127,0.180969,0.467102,0.861023
98353,0.0977173,0.186951,0.456482,0.86438
98406,0.107361,0.171997,0.458496,0.865234
98456,0.090271,0.173645,0.467773,0.861938
98508,0.0673218,0.160645,0.447632,0.877075
98558,0.0436401,0.16272,0.428894,0.887512
98606,0.0948486,-0.114929,-0.427979,-0.891418
98657,0.332336,-0.0120239,-0.314514,-0.889099
98707,0.42981,0.0527954,-0.227722,-0.872131
98759,0.404724,0.0614624,-0.181274,-0.894165
98809,0.351196,0.0336914,-0.180359,-0.918152
98860,0.286621,-0.0178223,-0.191589,-0.938538
98910,0.245056,-0.0620117,-0.196045,-0.947449
98959,0.13324,-0.0963135,-0.236511,-0.957642
99010,0.0780029,-0.10968,-0.278687,-0.950867
99060,0.0540161,-0.138123,-0.307129,-0.940063
99113,0.00915527,0.182007,0.347778,0.919678
99163,0.0893555,0.206848,0.375793,0.898865
99215,0.168823,0.221375,0.441345,0.853027
99266,0.283813,0.212646,0.491394,0.795471
99314,0.323059,0.214661,0.479065,0.787415
99366,0.326843,0.218994,0.442383,0.805908
99416,0.339111,0.223572,0.385254,0.828613
99469,0.33551,0.237976,0.376282,0.8302
99518,0.28064,0.231201,0.394531,0.843872
99568,0.226074,0.219299,0.400208,0.860596
99619,0.234863,0.229858,0.397461,0.85675
99668,0.276611,0.269531,0.435974,0.812866
99720,0.329346,0.279114,0.436279,0.78949
99770,0.320923,0.260071,0.440186,0.797241
99823,0.318542,0.268555,0.422424,0.804932
99872,0.296936,0.287964,0.404419,0.815674
99925,0.299255,0.287903,0.392273,0.820801
99975,0.316528,0.288452,0.401245,0.809692
100023,0.326599,0.311829,0.426025,0.783936
100074,0.428467,0.315796,0.466858,0.706177
100126,0.542175,0.313843,0.486206,0.609253
100176,0.571167,0.354309,0.511658,0.535278
100227,0.653625,0.358704,0.51355,0.424683
100276,0.698486,0.366638,0.52002,0.327576
100327,0.727173,0.388489,0.473022,0.310791
100379,0.75238,0.393066,0.452698,0.27301
100426,0.770935,0.387817,0.437378,0.25293
100478,0.788879,0.366455,0.434143,0.234192
100528,0.786438,0.35199,0.443115,0.24762
100579,0.791321,0.343201,0.439758,0.250244
100631,0.785889,0.348877,0.444275,0.251465
100682,0.776062,0.333252,0.456848,0.279175
100734,0.774841,0.340332,0.466675,0.256897
100782,0.794128,0.347168,0.444153,0.227112
100832,0.821472,0.364136,0.411926,0.151367
100883,0.827759,0.405945,0.378662,0.0813599
100935,0.821777,0.418274,0.376831,0.0878296
100986,0.841431,0.400574,0.358276,0.0564575
101036,0.828003,0.416077,0.373474,0.0426025
101088,0.859924,0.365845,0.352234,0.0511475
101136,0.87384,0.334534,0.347107,0.0636597
101187,0.868469,0.306763,0.383118,0.0698853
101239,0.846069,0.30835,0.429321,0.0687866
101289,0.811035,0.361633,0.43573,0.146912
101341,0.803711,0.364685,0.438416,0.1698
101391,0.814514,0.361389,0.424072,0.161804
101441,0.816406,0.385315,0.397522,0.164368
101492,0.804871,0.393921,0.399048,0.194153
101541,0.81366,0.363098,0.401001,0.21283
101592,0.836548,0.34668,0.375488,0.19751
101645,0.836487,0.365601,0.369873,0.172607
101695,0.817688,0.386475,0.363708,0.222961
101745,0.788696,0.376404,0.412354,0.257446
101795,0.756958,0.368774,0.455627,0.288818
101844,0.75708,0.376221,0.427734,0.319946
101895,0.760071,0.390686,0.402649,0.327881
101945,0.717651,0.41156,0.423279,0.369446
101997,0.630127,0.421997,0.437073,0.483582
102047,0.603699,0.350159,0.442261,0.563354
102097,0.530579,0.283386,0.441711,0.665649
102149,0.482971,0.235718,0.428101,0.726563
102198,0.419373,0.209229,0.423645,0.775146
102248,0.415161,0.168762,0.409546,0.794617
102300,0.379272,0.181335,0.43396,0.796814
102352,0.401184,0.195068,0.472412,0.760132
102403,0.397522,0.223206,0.486816,0.745117
102453,0.428528,0.239319,0.489136,0.721008
102503,0.44873,0.260803,0.47937,0.707703
102554,0.500916,0.311096,0.479065,0.650269
102605,0.549866,0.292969,0.50415,0.598022
102654,0.67041,0.236084,0.479858,0.514343
102707,0.744568,0.25354,0.425293,0.447693
102757,0.730286,0.344177,0.426086,0.408325
102808,0.71228,0.35614,0.449524,0.404602
102859,0.674255,0.319641,0.466248,0.47522
102907,0.632996,0.286072,0.4729,0.542114
102959,0.591797,0.249146,0.455505,0.616577
103010,0.576233,0.247253,0.450012,0.635864
103062,0.591614,0.257385,0.470947,0.601624
103112,0.598694,0.276978,0.484497,0.574524
103162,0.584351,0.291077,0.483337,0.583252
103212,0.620789,0.284302,0.493652,0.538635
103262,0.636841,0.270996,0.498657,0.521851
103311,0.653015,0.262329,0.486877,0.517395
103363,0.700623,0.290222,0.503113,0.414429
103413,0.754456,0.316528,0.502808,0.278809
103467,0.830261,0.245483,0.492065,0.0911865
103516,0.850281,0.227051,0.474792,-0.00811768
103566,0.858154,0.218933,0.460693,-0.0580444
103617,0.859619,0.258484,0.411194,-0.158569
103666,0.855347,0.324463,0.346802,-0.206909
103716,0.858093,0.319885,0.318176,-0.245178
103767,0.868286,0.230591,0.30127,-0.31958
103821,0.884583,0.190735,0.271118,-0.36676
103915,0.883667,0.177917,0.230164,-0.36676
103943,0.899414,0.13385,0.196289,-0.366943
103974,0.892639,0.137817,0.218262,-0.369446
104025,0.907471,0.0983276,0.240845,-0.329834
104075,0.917175,0.0667114,0.231934,-0.317139
104121,0.942444,0.0485229,0.188293,-0.271912
104176,0.952942,0.0595093,0.141052,-0.261719
104228,0.95813,0.0322876,0.101685,-0.265625
104276,0.955933,0.0206909,0.10553,-0.273132
104326,0.954407,0.0523071,0.13916,-0.258911
104376,0.94696,0.0939331,0.173401,-0.253601
104426,0.94574,0.120728,0.213684,-0.213013
104477,0.941528,0.174194,0.215271,-0.192078
104529,0.918884,0.245056,0.218445,-0.218994
104580,0.894775,0.294739,0.239441,-0.234985
104630,0.877502,0.320435,0.271057,-0.232117
104679,0.888,0.293152,0.256775,-0.244202
104728,0.892822,0.293213,0.237427,-0.245972
104779,0.895203,0.28772,0.226074,-0.254395
104830,0.896729,0.274475,0.230225,-0.259827
104881,0.863098,0.257813,0.258789,-0.348755
104932,0.782349,0.216003,0.272888,-0.516541
104981,0.764038,0.203186,0.262634,-0.553223
105033,0.759583,0.184814,0.201477,-0.590149
105082,0.74469,0.211914,0.126587,-0.620117
105134,0.754944,0.19397,0.0783081,-0.621521
105183,0.779358,0.170837,0.081543,-0.597351
105236,0.792053,0.18689,0.109802,-0.570679
105288,0.834412,0.138794,0.116089,-0.520569
105337,0.854065,0.098877,0.120911,-0.496216
105388,0.878784,0.0854492,0.119812,-0.453918
105437,0.894348,0.0442505,0.0879517,-0.436462
105489,0.889771,0.0199585,0.0875854,-0.44751
105539,0.894531,-0.0253906,0.0828857,-0.438538
105592,0.896973,-0.0546875,0.0645752,-0.433899
105643,0.877625,-0.0974121,0.036377,-0.467957
105694,0.872314,-0.108093,0.0340576,-0.475647
105745,0.871094,-0.133667,0.0494385,-0.469971
105793,0.904358,-0.110168,0.0912476,-0.402039
105843,0.966125,-0.0599976,0.148132,-0.202637
105894,0.987,-0.00946045,0.148499,-0.0609741
105945,0.985413,0.0442505,0.159302,0.0401611
105997,0.981018,0.0870972,0.156616,0.0741577
106048,0.960876,0.0706177,0.124939,0.237
106097,0.961914,0.0428467,0.0839844,0.256653
106146,0.958862,0.0210571,0.0857544,0.269836
106196,0.959595,-0.00231934,0.0725708,0.271851
106247,0.959473,-0.0304565,0.0401611,0.277161
106296,0.962524,-0.0539551,0.0254517,0.264526
106348,0.966919,-0.0875854,-0.00268555,0.239441
106399,0.968079,-0.0852661,0.019165,0.235046
106449,0.968262,-0.119629,0.0179443,0.218689
106500,0.977966,-0.126709,0.0251465,0.164063
106549,0.982178,-0.168091,-0.0100098,0.0836182
106600,0.97644,-0.205811,-0.0116577,0.0638428
106651,0.976807,-0.190491,-0.0144653,0.0966797
106702,0.978027,-0.150879,-0.0505371,0.134583
106755,0.96991,-0.12207,-0.0704346,0.198364
106806,0.960693,-0.0914917,-0.103271,0.240845
106857,0.958801,-0.0618286,-0.121582,0.249146
106906,0.961609,-0.0591431,-0.125122,0.236938
106956,0.967468,-0.0726318,-0.112305,0.214844
107006,0.984436,-0.0639038,-0.0540771,0.154602
107059,0.998718,-0.0397949,0.0141602,0.0281982
107109,0.968445,-0.0575562,0.0197754,-0.241577
107160,0.921265,-0.0922852,0.0389404,-0.375732
107210,0.891113,-0.147217,0.0363159,-0.427673
107260,0.884583,-0.201538,0.024353,-0.419861
107310,0.881653,-0.241638,0.00280762,-0.405334
107361,0.891846,-0.208069,-0.0331421,-0.400208
107412,0.882324,-0.230347,-0.0725708,-0.40387
107464,0.900024,-0.18689,-0.0563354,-0.389771
107515,0.906799,-0.113098,-0.0385132,-0.404236
107565,0.905762,-0.109924,-0.0411377,-0.407288
107614,0.881042,-0.120483,-0.0427246,-0.455444
107664,0.871399,-0.141174,-0.0065918,-0.469788
107714,0.857727,-0.1026,0.0252075,-0.503113
107765,0.852539,-0.034729,0.0549927,-0.518616
107816,0.83606,0.0352173,0.0709839,-0.542908
107867,0.804443,0.172302,0.0852661,-0.562073
107917,0.822083,0.179749,0.0563354,-0.537292
107966,0.825989,0.141357,0.0442505,-0.543945
108017,0.818848,0.124146,0.0924072,-0.552734
108068,0.823975,0.0406494,0.0956421,-0.557007
108120,0.835144,0.0195313,0.11084,-0.538452
108171,0.853821,-0.0109863,0.115295,-0.507568
108222,0.870117,-0.0599365,0.0960693,-0.479614
108274,0.866272,-0.0790405,0.0569458,-0.489929
108324,0.85437,-0.0878296,0.0158691,-0.511963
108374,0.863464,-0.0678101,0.0158081,-0.499512
108424,0.871338,-0.0299072,0.0458374,-0.48761
108476,0.868286,0.0130615,0.09729,-0.486267
108527,0.840454,0.153503,0.138611,-0.500854
108575,0.827759,0.262695,0.125244,-0.479736
108628,0.839722,0.269104,0.0809937,-0.4646
108679,0.789978,0.283691,0.154907,-0.520996
108728,0.765747,0.21936,0.22998,-0.559143
108779,0.802734,0.149719,0.236633,-0.526489
108830,0.817139,0.00653076,0.150635,-0.556335
108882,0.78009,-0.0981445,0.0720215,-0.613708
108933,0.754089,-0.141174,0.0148926,-0.641235
108983,0.768555,-0.223511,-0.0184326,-0.599182
109031,0.78241,-0.261047,-0.0106812,-0.565369
109082,0.785156,-0.251892,0.00164795,-0.565735
109131,0.779602,-0.239319,-0.000244141,-0.578735
109184,0.777771,-0.238281,-0.0247803,-0.581116
109234,0.785461,-0.21698,-0.0529785,-0.577209
109284,0.802368,-0.226013,-0.0473633,-0.550354
109335,0.788208,-0.240479,-0.0750122,-0.561523
109385,0.782043,-0.280273,-0.0740967,-0.551697
109434,0.791687,-0.269897,-0.0513916,-0.545593
109485,0.786438,-0.270813,-0.0407715,-0.55365
109536,0.805725,-0.24585,-0.0238037,-0.53833
109586,0.813843,-0.209412,-0.0356445,-0.540833
109638,0.819458,-0.193787,-0.0593872,-0.536133
109690,0.827332,-0.212036,-0.0645752,-0.516113
109741,0.818726,-0.175293,-0.0386963,-0.54541
109790,0.802612,-0.0745239,0.0148315,-0.591614
109840,0.796692,-0.0140381,0.0717163,-0.599915
109891,0.789001,0.134521,0.135254,-0.583984
109943,0.793762,0.171082,0.110413,-0.57312
109994,0.826782,0.17688,0.0853271,-0.527161
110045,0.830688,0.197205,0.086792,-0.513367
110095,0.820923,0.173645,0.0687866,-0.539612
110144,0.825562,0.145508,0.0497437,-0.542969
110196,0.812195,0.121216,0.0458984,-0.568848
110246,0.800476,0.134033,0.0444946,-0.582458
110300,0.803284,0.134155,0.0264893,-0.579712
110350,0.801331,0.133606,0.0311279,-0.582214
110399,0.804871,0.118347,0.0523071,-0.579163
110450,0.810425,0.0929565,0.0703125,-0.574158
110500,0.811951,0.0731201,0.0889893,-0.572205
110550,0.817749,0.0736084,0.103516,-0.561401
110600,0.848083,0.115417,0.117371,-0.503662
110651,0.894226,0.201904,0.172791,-0.360229
110702,0.86908,0.281372,0.26532,-0.308533
110753,0.871765,0.303833,0.321228,-0.210938
110803,0.866516,0.328125,0.366211,-0.0857544
110851,0.859009,0.325867,0.394409,-0.019165
110902,0.84259,0.354919,0.401306,0.0551147
110953,0.814575,0.357422,0.430847,0.151978
111007,0.795593,0.313477,0.471497,0.215576
111057,0.774231,0.312988,0.4776,0.272888
111107,0.750366,0.3255,0.489441,0.302368
111159,0.741028,0.34314,0.496765,0.293884
111205,0.684204,0.367615,0.493896,0.390869
111257,0.638062,0.362366,0.494812,0.465515
111308,0.609314,0.313293,0.53772,0.491394
111361,0.591919,0.247498,0.586609,0.494202
111411,0.604736,0.230957,0.592468,0.479492
111461,0.618408,0.224976,0.612549,0.437927
111513,0.613525,0.2323,0.620178,0.430115
111561,0.626343,0.235596,0.571289,0.47522
111612,0.647156,0.231201,0.540588,0.485291
111663,0.635193,0.22876,0.554565,0.48645
111715,0.587524,0.244507,0.564331,0.525879
111766,0.5401,0.242371,0.566711,0.573059
111820,0.498535,0.221741,0.605713,0.579163
111866,0.506104,0.219177,0.592407,0.587219
111915,0.515015,0.208862,0.577637,0.597839
111966,0.510193,0.207886,0.593323,0.586853
112017,0.455994,0.217712,0.579529,0.639343
112069,0.437256,0.196594,0.597717,0.642578
112119,0.382751,0.204285,0.626038,0.647949
112169,0.369629,0.184326,0.598694,0.686279
112219,0.326294,0.186096,0.549194,0.746521
112269,0.287598,0.162964,0.574951,0.748413
112319,0.249451,0.16217,0.577271,0.760437
112370,0.186035,0.179504,0.553772,0.791504
112421,0.0635986,0.152405,0.515808,0.840637
112472,0.0148315,-0.0339355,-0.434875,-0.899719
112522,0.0643921,0.0736084,-0.344788,-0.933533
112573,0.157959,0.0795288,-0.304565,-0.935913
112625,0.172546,0.067627,-0.273865,-0.943726
112673,0.172607,0.0921631,-0.271179,-0.942444
112724,0.175598,0.0975342,-0.288025,-0.936279
112776,0.163147,0.0705566,-0.305237,-0.935547
112828,0.150024,0.0941162,-0.319641,-0.930847
112877,0.151001,0.0987549,-0.308044,-0.934082
112928,0.135437,0.0915527,-0.314514,-0.935059
112979,0.135254,0.0905151,-0.337036,-0.927307
113029,0.104492,0.0771484,-0.354004,-0.926147
113079,0.0649414,0.0904541,-0.39502,-0.911926
113129,0.0510254,0.0834351,-0.392212,-0.914673
113184,0.0180054,0.0687256,-0.37207,-0.925476
113234,0.0487061,0.076416,-0.374878,-0.922668
113283,0.0261841,0.106567,-0.361023,-0.926086
113334,0.0887451,0.109985,-0.364868,-0.920288
113383,0.0908813,0.10614,-0.366516,-0.919861
113434,0.0296021,-0.0585938,0.377563,0.923645
113485,0.190979,0.0144043,0.398315,0.897034
113537,0.262939,0.0482788,0.436768,0.858948
113588,0.259949,0.0583496,0.4599,0.847046
113637,0.23761,0.0897217,0.449463,0.856445
113687,0.228943,0.112061,0.439087,0.861572
113735,0.239624,0.0922241,0.459717,0.850098
113786,0.242737,0.0823975,0.482544,0.837524
113837,0.20874,0.121338,0.458984,0.855042
113889,0.218872,0.152771,0.440735,0.857056
113939,0.224365,0.131287,0.471741,0.842529
113990,0.204468,0.0776978,0.553589,0.803528
114041,0.18811,0.0487671,0.591248,0.782715
114090,0.146606,0.079834,0.5896,0.790283
114140,0.163513,0.0653687,0.59314,0.785583
114191,0.218628,0.00531006,0.578613,0.785706
114245,0.181458,0.00476074,0.531311,0.827515
114296,0.174988,0.0587158,0.462219,0.86731
114345,0.163635,0.143799,0.387207,0.895874
114396,0.0734863,0.20697,0.319092,0.921936
114445,0.0474243,-0.203796,-0.296387,-0.931885
114495,0.102295,-0.202942,-0.259155,-0.938721
114546,0.117493,-0.210388,-0.226807,-0.943665
114598,0.117737,-0.233948,-0.205505,-0.942932
114650,0.0854492,-0.228638,-0.232483,-0.941467
114700,0.0686035,-0.249268,-0.213867,-0.942017
114750,0.0429077,-0.255432,-0.213562,-0.941956
114801,0.0354614,-0.267761,-0.200745,-0.94165
114851,0.0303345,-0.280518,-0.200195,-0.938232
114900,0.0353394,-0.305054,-0.168274,-0.936707
114954,0.0475464,-0.29187,-0.159302,-0.941895
115005,0.0552979,-0.271667,-0.160706,-0.947266
115055,0.0255737,-0.243225,-0.188538,-0.951111
115105,0.0101929,-0.187439,-0.244141,-0.951416
115156,0.0269775,0.146912,0.307251,0.939819
115204,0.146423,0.121216,0.377686,0.906189
115254,0.292175,0.0709839,0.449036,0.841431
115305,0.350464,0.0915527,0.466736,0.806824
115357,0.376465,0.133789,0.450073,0.798645
115407,0.364075,0.169006,0.438416,0.804138
115459,0.353394,0.16217,0.46283,0.796631
115508,0.350891,0.149841,0.46283,0.800171
115557,0.387268,0.151489,0.445557,0.792786
115608,0.427246,0.131592,0.460754,0.766724
115659,0.450684,0.127441,0.472534,0.746582
115712,0.521606,0.144836,0.44519,0.713257
115762,0.620361,0.137451,0.411377,0.653503
115813,0.648926,0.134766,0.385803,0.641785
115865,0.652954,0.141235,0.39624,0.629822
115913,0.656067,0.135681,0.416748,0.61438
115964,0.660095,0.136108,0.417603,0.609436
116015,0.648865,0.148376,0.415588,0.619873
116067,0.64856,0.140137,0.401062,0.631592
116119,0.654907,0.12262,0.377014,0.643372
116170,0.653076,0.126831,0.361633,0.653198
116219,0.656799,0.142761,0.360718,0.646606
116269,0.661804,0.151733,0.367676,0.635437
116319,0.654907,0.161072,0.350586,0.64978
116373,0.652283,0.168396,0.323975,0.664246
116422,0.653931,0.160767,0.298523,0.676331
116474,0.659851,0.150452,0.277039,0.682007
116524,0.67218,0.142944,0.273071,0.673157
116573,0.688721,0.141113,0.242188,0.66864
116622,0.724426,0.153931,0.190491,0.644409
116673,0.755188,0.167603,0.12854,0.620483
116724,0.73114,0.169556,0.138123,0.64624
116775,0.710632,0.130859,0.189514,0.664795
116825,0.712463,0.123108,0.173523,0.668701
116876,0.729492,0.142212,0.133789,0.655518
116926,0.771301,0.144958,0.124268,0.607178
116975,0.805786,0.121704,0.0750122,0.574707
117026,0.8125,0.110413,0.0477295,0.570374
117076,0.808105,0.121033,0.00946045,0.576416
117128,0.809143,0.144897,0.0114136,0.569397
117180,0.807739,0.131165,0.0153198,0.574524
117230,0.79248,0.083252,-0.0213623,0.603821
117282,0.78186,0.0625,-0.0338745,0.619385
117330,0.736328,0.067688,0.0620117,0.67041
117381,0.605469,0.0592041,0.219421,0.762695
117432,0.477844,0.0772705,0.3479,0.802917
117484,0.382202,0.137634,0.420105,0.811462
117535,0.34967,0.164429,0.424988,0.818604
117584,0.321411,0.167297,0.441895,0.820618
117636,0.312195,0.165344,0.446838,0.821899
117686,0.318115,0.162415,0.44989,0.818542
117737,0.314392,0.161499,0.459961,0.814575
117787,0.331604,0.138367,0.490723,0.793762
117839,0.354187,0.135681,0.540588,0.750977
117890,0.35437,0.151306,0.562256,0.731689
117942,0.300476,0.139709,0.592957,0.733887
117991,0.303772,0.103333,0.571655,0.755127
118040,0.324463,0.0459595,0.498291,0.802673
118090,0.232544,0.0350952,0.420044,0.876526
118141,0.133057,0.0294189,0.378296,0.915588
118190,0.0905762,-0.0101929,0.379883,0.920532
118242,0.0216675,-0.0340576,0.323792,0.945251
118292,0.0802612,0.0518188,-0.266418,-0.959106
118343,0.134155,0.0675659,-0.256042,-0.954895
118393,0.161255,0.0783691,-0.264282,-0.947632
118443,0.16156,0.074707,-0.273376,-0.945313
118493,0.159607,0.0670776,-0.289612,-0.941345
118544,0.159485,0.0596313,-0.306702,-0.936462
118597,0.134033,0.0700684,-0.297791,-0.942566
118647,0.144287,0.0595093,-0.288635,-0.944641
118699,0.0984497,0.067627,-0.25177,-0.960388
118749,0.0596313,0.0579224,-0.210449,-0.97406
118799,0.0170288,-0.0233765,-0.222534,-0.974487
118848,0.0390625,0.0773315,0.268433,0.959412
118900,0.0443726,0.0858765,0.321106,0.942078
118952,0.0196533,0.1026,0.367432,0.924194
119002,0.0143433,-0.126709,-0.385864,-0.913696
119052,0.00982666,-0.127075,-0.36969,-0.920349
119103,0.0405884,-0.113892,-0.340881,-0.932312
119152,0.0407715,-0.0949707,-0.320923,-0.941467
119203,0.055481,-0.0808105,-0.322571,-0.941467
119254,0.0478516,-0.0796509,-0.32666,-0.940552
119306,0.0499878,-0.0953979,-0.325623,-0.939331
119357,0.0377808,-0.102661,-0.32196,-0.94043
119408,0.0477295,0.109863,0.282654,0.951721
119458,0.148621,0.113281,0.258484,0.947754
119507,0.223877,0.152893,0.260376,0.926697
119558,0.251221,0.165649,0.276428,0.91272
119607,0.246765,0.141235,0.329285,0.900391
119660,0.249268,0.145264,0.370239,0.882996
119709,0.276001,0.178467,0.403259,0.854065
119760,0.294556,0.21167,0.458618,0.811218
119810,0.338318,0.225464,0.43219,0.804932
119859,0.358154,0.202332,0.437744,0.799438
119910,0.37207,0.186768,0.42041,0.806213
119962,0.364624,0.195618,0.399414,0.818054
120013,0.350281,0.204163,0.368164,0.836731
120063,0.322632,0.213745,0.368896,0.845093
120115,0.335388,0.226563,0.379761,0.831848
120168,0.321655,0.229187,0.395813,0.829041
120216,0.310364,0.214966,0.398926,0.835632
120266,0.260315,0.208618,0.372192,0.86615
120316,0.230591,0.198853,0.37085,0.87738
120368,0.184448,0.191284,0.352356,0.897339
120419,0.0839233,0.17627,0.326721,0.924744
120468,0.0108032,-0.123962,-0.304382,-0.944397
120520,0.120422,-0.0455933,-0.257263,-0.957703
120569,0.173401,-0.00964355,-0.21875,-0.960205
120620,0.202209,0.00311279,-0.212891,-0.955933
120671,0.197754,-0.0206299,-0.191528,-0.961121
120723,0.19812,-0.0255737,-0.182739,-0.962646
120773,0.19635,-0.0297241,-0.187073,-0.962036
120824,0.199707,-0.0458984,-0.175232,-0.962952
120874,0.198547,-0.0610962,-0.174805,-0.962402
120924,0.192688,-0.0697632,-0.170898,-0.963745
120975,0.184204,-0.0202637,-0.164612,-0.968811
121025,0.188904,-0.0230103,-0.163635,-0.968018
121080,0.184937,-0.0212402,-0.181335,-0.965637
121127,0.182678,-0.0369263,-0.187988,-0.964355
121177,0.187073,-0.0898438,-0.158691,-0.965271
121227,0.172852,-0.10437,-0.136108,-0.96991
121276,0.163635,-0.0942993,-0.0950317,-0.977417
121329,0.169922,-0.0512085,-0.102783,-0.97876
121379,0.166016,-0.0180054,-0.109619,-0.979858
121431,0.175049,-0.0380249,-0.139343,-0.973938
121481,0.162231,-0.0649414,-0.159851,-0.971558
121531,0.127197,-0.057373,-0.171753,-0.97522
121581,0.11322,-0.0301514,-0.193787,-0.973999
121633,0.143188,-0.0273438,-0.193481,-0.970215
121682,0.16571,-0.0238037,-0.189331,-0.967529
121734,0.169067,-0.0140991,-0.192688,-0.966492
121787,0.167236,-0.0102539,-0.194214,-0.966553
121837,0.172485,-0.0302734,-0.176392,-0.968628
121886,0.179749,-0.0634766,-0.146667,-0.970642
121937,0.183167,-0.0767212,-0.124084,-0.97467
122044,0.191162,-0.0475464,-0.0941772,-0.973022
122085,0.2052,-0.0475464,-0.0941772,-0.973022
122115,0.248901,-0.0476685,-0.109375,-0.961121
122142,0.277954,-0.0583496,-0.115356,-0.951843
122192,0.288025,-0.0531006,-0.117798,-0.948853
122243,0.298218,-0.0477295,-0.114319,-0.946411
122293,0.31366,-0.0705566,-0.101685,-0.941406
122342,0.329346,-0.0869751,-0.0976563,-0.93512
122391,0.32959,-0.0939941,-0.0939331,-0.934753
122442,0.326965,-0.101746,-0.0839233,-0.935791
122493,0.325012,-0.090332,-0.0754395,-0.938354
122545,0.318481,-0.0767822,-0.0754395,-0.941772
122595,0.321533,-0.0725708,-0.0778809,-0.940918
122646,0.316162,-0.086792,-0.0759277,-0.94165
122695,0.313049,-0.138916,-0.0662842,-0.937195
122744,0.307251,-0.187134,-0.0655518,-0.930725
122795,0.295044,-0.200195,-0.0562134,-0.932556
122845,0.294006,-0.166199,-0.0390015,-0.94043
122897,0.284424,-0.126648,-0.059082,-0.948486
122947,0.279785,-0.134216,-0.0696411,-0.948059
122998,0.278015,-0.151001,-0.0791626,-0.945313
123049,0.2948,-0.147888,-0.0680542,-0.941589
123098,0.299988,-0.160522,-0.0598145,-0.938477
123148,0.321899,-0.15686,-0.0396118,-0.932861
123200,0.325684,-0.146667,-0.0387573,-0.933228
123253,0.337952,-0.139526,-0.0465088,-0.929626
123304,0.336731,-0.176331,-0.052124,-0.923462
123354,0.314819,-0.189697,-0.0758057,-0.92688
123404,0.313171,-0.187988,-0.0567017,-0.929199
123454,0.32196,-0.210266,-0.0233765,-0.922791
123504,0.339539,-0.203735,-0.0250244,-0.917908
123554,0.350281,-0.198547,-0.0546265,-0.913696
123606,0.336914,-0.181152,-0.0717773,-0.921143
123657,0.390747,-0.185181,-0.0410767,-0.900757
123709,0.476501,-0.17218,0.00592041,-0.862122
123759,0.49707,-0.200928,0.0255737,-0.84375
123808,0.498596,-0.210205,0.0304565,-0.840393
