,Time Stamp (ms),qw,qx,qy,qz,binned_qx,binned_qy,binned_qz,binned_qw,roll_x,pitch_y,yaw_z,binned_roll_x,binned_pitch_y,binned_yaw_z,frame
9474,479760,0.432068,0.899353,-0.0595093,0.0309448,"(0.8, 1.0]","(-0.2, 0.0]","(0.0, 0.2]","(0.4, 0.6]",128.92766695957127,-6.147181811143028,-4.632377628671444,"(126.0, 132.0]","(-9.0, -6.0]","(-6.0, 0.0]",9474
9475,479809,0.45929,0.883301,-0.0939941,0.00305176,"(0.8, 1.0]","(-0.2, 0.0]","(0.0, 0.2]","(0.4, 0.6]",125.4885018722954,-5.2632113113950085,-9.435434799489991,"(120.0, 126.0]","(-6.0, -3.0]","(-12.0, -6.0]",9475
9476,479861,0.502686,0.845459,-0.176697,-0.0366211,"(0.8, 1.0]","(-0.2, 0.0]","(-0.2, 0.0]","(0.4, 0.6]",119.68871331863895,-6.644943878101045,-19.7458397679275,"(114.0, 120.0]","(-9.0, -6.0]","(-24.0, -18.0]",9476
9477,479912,0.524658,0.81665,-0.234497,-0.0533447,"(0.8, 1.0]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",116.71159489968097,-9.14483778537954,-26.399213572336592,"(114.0, 120.0]","(-12.0, -9.0]","(-30.0, -24.0]",9477
9478,479964,0.537781,0.781311,-0.295776,-0.113403,"(0.6, 0.8]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",113.56893854509049,-8.10106008239939,-36.16032172604303,"(108.0, 114.0]","(-9.0, -6.0]","(-42.0, -36.0]",9478
9479,480016,0.53186,0.78949,-0.275818,-0.133057,"(0.6, 0.8]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",113.59080951996384,-4.778448293496984,-35.38646095987357,"(108.0, 114.0]","(-6.0, -3.0]","(-36.0, -30.0]",9479
9480,480066,0.503479,0.815613,-0.251221,-0.134705,"(0.8, 1.0]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",117.19142147818198,-1.9046098737881283,-33.07638798850358,"(114.0, 120.0]","(-3.0, 0.0]","(-36.0, -30.0]",9480
9481,480116,0.514038,0.806152,-0.27594,-0.0990601,"(0.8, 1.0]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",117.09430992911822,-7.120896410939034,-33.43226402374289,"(114.0, 120.0]","(-9.0, -6.0]","(-36.0, -30.0]",9481
9482,480166,0.559143,0.752441,-0.336365,-0.0897827,"(0.6, 0.8]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",111.68463193166939,-13.947772041422697,-38.68320660636924,"(108.0, 114.0]","(-15.0, -12.0]","(-42.0, -36.0]",9482
9483,480217,0.593506,0.69696,-0.388367,-0.10553,"(0.6, 0.8]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",106.72326875210118,-18.294777743711432,-44.5980563817918,"(102.0, 108.0]","(-21.0, -18.0]","(-48.0, -42.0]",9483
9484,480268,0.611389,0.641907,-0.446106,-0.122925,"(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]","(0.6, 0.8]",103.94590062984918,-22.810866191822456,-51.66548336039997,"(102.0, 108.0]","(-24.0, -21.0]","(-54.0, -48.0]",9484
9485,480318,0.618896,0.647766,-0.442627,-0.0388184,"(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]","(0.6, 0.8]",105.44218384610923,-29.838737018443815,-45.760307589119975,"(102.0, 108.0]","(-30.0, -27.0]","(-48.0, -42.0]",9485
9486,480369,0.612427,0.685181,-0.393982,-0.0157471,"(0.6, 0.8]","(-0.4, -0.2]","(-0.2, 0.0]","(0.6, 0.8]",106.32099003982643,-27.45080007112045,-39.059606345172796,"(102.0, 108.0]","(-30.0, -27.0]","(-42.0, -36.0]",9486
9487,480418,0.601563,0.673889,-0.426392,-0.0464478,"(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]","(0.6, 0.8]",107.73112804112736,-26.770287792882897,-44.93317564873031,"(102.0, 108.0]","(-27.0, -24.0]","(-48.0, -42.0]",9487
9488,480469,0.601746,0.608459,-0.506531,-0.105408,"(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]","(0.6, 0.8]",106.81624778743631,-28.77234544630798,-57.98930285749631,"(102.0, 108.0]","(-30.0, -27.0]","(-60.0, -54.0]",9488
9489,480520,0.625916,0.597595,-0.495422,-0.0755615,"(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]","(0.6, 0.8]",103.99317226052011,-31.995449930988954,-54.064961406408074,"(102.0, 108.0]","(-33.0, -30.0]","(-60.0, -54.0]",9489
9490,480571,0.632813,0.629028,-0.450989,-0.0216675,"(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]","(0.6, 0.8]",103.65421373387152,-32.92429430393178,-45.12184536711252,"(102.0, 108.0]","(-33.0, -30.0]","(-48.0, -42.0]",9490
9491,480624,0.603149,0.677002,-0.42157,0.0117798,"(0.6, 0.8]","(-0.6, -0.4]","(0.0, 0.2]","(0.6, 0.8]",108.64014785592809,-31.634535536421563,-40.8248022003062,"(108.0, 114.0]","(-33.0, -30.0]","(-42.0, -36.0]",9491
9492,480676,0.56134,0.747314,-0.348633,0.0698242,"(0.6, 0.8]","(-0.4, -0.2]","(0.0, 0.2]","(0.4, 0.6]",114.49284769964298,-29.720135852452046,-30.64639295078326,"(114.0, 120.0]","(-30.0, -27.0]","(-36.0, -30.0]",9492
9493,480727,0.526123,0.780762,-0.326477,0.0838013,"(0.6, 0.8]","(-0.4, -0.2]","(0.0, 0.2]","(0.4, 0.6]",119.41468495115826,-28.319619316256727,-28.616350268159135,"(114.0, 120.0]","(-30.0, -27.0]","(-30.0, -24.0]",9493
9494,480772,0.461853,0.832153,-0.260681,0.161987,"(0.8, 1.0]","(-0.4, -0.2]","(0.0, 0.2]","(0.4, 0.6]",127.281779417045,-30.690353620536072,-19.30056339352642,"(126.0, 132.0]","(-33.0, -30.0]","(-24.0, -18.0]",9494
9495,480823,0.408508,0.857666,-0.240295,0.199524,"(0.8, 1.0]","(-0.4, -0.2]","(0.0, 0.2]","(0.4, 0.6]",134.1251788041671,-32.58589045000373,-17.20049272568402,"(132.0, 138.0]","(-33.0, -30.0]","(-18.0, -12.0]",9495
9496,480874,0.454712,0.808472,-0.344482,0.144653,"(0.8, 1.0]","(-0.4, -0.2]","(0.0, 0.2]","(0.4, 0.6]",130.59203228641604,-33.17415192759901,-30.55160547362667,"(126.0, 132.0]","(-36.0, -33.0]","(-36.0, -30.0]",9496
9497,480926,0.522705,0.778625,-0.336853,0.0841675,"(0.6, 0.8]","(-0.4, -0.2]","(0.0, 0.2]","(0.4, 0.6]",120.12509934864504,-28.894877040542195,-29.909901593049554,"(120.0, 126.0]","(-30.0, -27.0]","(-30.0, -24.0]",9497
9498,480976,0.565491,0.74939,-0.344116,0.0158081,"(0.6, 0.8]","(-0.4, -0.2]","(0.0, 0.2]","(0.4, 0.6]",113.27951893448551,-24.38518881829007,-33.13571858129811,"(108.0, 114.0]","(-27.0, -24.0]","(-36.0, -30.0]",9498
9499,481025,0.57373,0.718933,-0.39032,-0.0402832,"(0.6, 0.8]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",111.56270420398617,-22.95160555691638,-41.27490355449414,"(108.0, 114.0]","(-24.0, -21.0]","(-42.0, -36.0]",9499
9500,481077,0.575928,0.671936,-0.456909,-0.0897217,"(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]","(0.4, 0.6]",110.52873559216619,-23.936009851378163,-51.708479758036326,"(108.0, 114.0]","(-24.0, -21.0]","(-54.0, -48.0]",9500
9501,481130,0.569885,0.631348,-0.513733,-0.112793,"(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]","(0.4, 0.6]",111.25770492285054,-26.302378221677085,-60.11170767540488,"(108.0, 114.0]","(-27.0, -24.0]","(-66.0, -60.0]",9501
9502,481177,0.584778,0.599548,-0.515503,-0.181213,"(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]","(0.4, 0.6]",105.74673963696614,-22.681991735763503,-64.11238959834517,"(102.0, 108.0]","(-24.0, -21.0]","(-66.0, -60.0]",9502
9503,481228,0.60675,0.556885,-0.53009,-0.201904,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.6, 0.8]",101.57211491001596,-24.732242486213302,-66.88991774399106,"(96.0, 102.0]","(-27.0, -24.0]","(-72.0, -66.0]",9503
9504,481279,0.614685,0.515076,-0.553589,-0.224548,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.6, 0.8]",99.24296742211055,-26.694713713665507,-71.31273800293833,"(96.0, 102.0]","(-27.0, -24.0]","(-72.0, -66.0]",9504
9505,481332,0.602051,0.527344,-0.561523,-0.210083,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.6, 0.8]",102.10583824997177,-27.036558389963115,-71.60269245382788,"(102.0, 108.0]","(-30.0, -27.0]","(-72.0, -66.0]",9505
9506,481382,0.60675,0.586975,-0.511108,-0.161499,"(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]","(0.6, 0.8]",103.55574221029265,-25.508084030369346,-61.88036949946114,"(102.0, 108.0]","(-27.0, -24.0]","(-66.0, -60.0]",9506
9507,481433,0.60675,0.610535,-0.48761,-0.145996,"(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]","(0.6, 0.8]",104.05092526670833,-24.421929284746476,-58.04997235491155,"(102.0, 108.0]","(-27.0, -24.0]","(-60.0, -54.0]",9507
9508,481482,0.58905,0.550171,-0.558472,-0.196167,"(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]","(0.4, 0.6]",104.79855954666911,-26.23584934162901,-70.50916688430307,"(102.0, 108.0]","(-27.0, -24.0]","(-72.0, -66.0]",9508
9509,481532,0.577026,0.496582,-0.604736,-0.233887,"(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]","(0.4, 0.6]",104.70500720255055,-27.7507816517756,-79.63988667106233,"(102.0, 108.0]","(-30.0, -27.0]","(-84.0, -78.0]",9509
9510,481584,0.57843,0.46637,-0.620544,-0.25061,"(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]","(0.4, 0.6]",103.56299242308832,-28.956583632270053,-83.16016628333398,"(102.0, 108.0]","(-30.0, -27.0]","(-84.0, -78.0]",9510
9511,481637,0.570557,0.475281,-0.628235,-0.232056,"(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]","(0.4, 0.6]",106.13088071503611,-29.757207718061927,-83.1925691633388,"(102.0, 108.0]","(-30.0, -27.0]","(-84.0, -78.0]",9511
9512,481686,0.548889,0.530396,-0.617859,-0.188843,"(0.4, 0.6]","(-0.8, -0.6]","(-0.2, 0.0]","(0.4, 0.6]",111.79434466440394,-28.551198673961608,-79.16068907297091,"(108.0, 114.0]","(-30.0, -27.0]","(-84.0, -78.0]",9512
9513,481736,0.529846,0.567078,-0.607178,-0.17041,"(0.4, 0.6]","(-0.8, -0.6]","(-0.2, 0.0]","(0.4, 0.6]",115.21818009354178,-26.752770660213308,-76.75398528681868,"(114.0, 120.0]","(-27.0, -24.0]","(-78.0, -72.0]",9513
9514,481788,0.528809,0.592346,-0.578125,-0.187683,"(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]","(0.4, 0.6]",113.69856070403858,-22.898636146082637,-73.53666478872108,"(108.0, 114.0]","(-24.0, -21.0]","(-78.0, -72.0]",9514
9515,481836,0.54834,0.598145,-0.546814,-0.206299,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",109.57851689549035,-20.663560097228558,-70.20410748939695,"(108.0, 114.0]","(-21.0, -18.0]","(-72.0, -66.0]",9515
9516,481889,0.55719,0.540527,-0.578979,-0.249329,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",105.95552982484975,-22.065115993918898,-77.20479612484763,"(102.0, 108.0]","(-24.0, -21.0]","(-78.0, -72.0]",9516
9517,481939,0.556274,0.545715,-0.573303,-0.253174,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",105.74073454396324,-21.192254341329686,-76.70151236722174,"(102.0, 108.0]","(-24.0, -21.0]","(-78.0, -72.0]",9517
9518,481991,0.564758,0.5979,-0.515442,-0.240601,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",104.93678160337492,-17.126823048092618,-68.33133052080716,"(102.0, 108.0]","(-18.0, -15.0]","(-72.0, -66.0]",9518
9519,482044,0.547913,0.609802,-0.527466,-0.223022,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",108.37565304651513,-17.818599832835652,-68.81152815592073,"(108.0, 114.0]","(-18.0, -15.0]","(-72.0, -66.0]",9519
9520,482095,0.538757,0.613281,-0.547241,-0.184753,"(0.6, 0.8]","(-0.6, -0.4]","(-0.2, 0.0]","(0.4, 0.6]",112.14297689873347,-21.288020770637388,-69.07521451061884,"(108.0, 114.0]","(-24.0, -21.0]","(-72.0, -66.0]",9520
9521,482142,0.529724,0.611084,-0.548279,-0.213013,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",111.5573556157672,-18.695005871882085,-71.02230088908189,"(108.0, 114.0]","(-21.0, -18.0]","(-72.0, -66.0]",9521
9522,482192,0.539063,0.551636,-0.578857,-0.264709,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",107.18566208991726,-19.391567609556642,-78.39586255069,"(102.0, 108.0]","(-21.0, -18.0]","(-84.0, -78.0]",9522
9523,482242,0.545898,0.508606,-0.595947,-0.296936,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",104.05727988675642,-20.401875247939365,-83.05324972032997,"(102.0, 108.0]","(-21.0, -18.0]","(-84.0, -78.0]",9523
9524,482292,0.555725,0.473572,-0.624084,-0.278381,"(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]","(0.4, 0.6]",104.58848744709658,-25.463621260030536,-85.80031540735145,"(102.0, 108.0]","(-27.0, -24.0]","(-90.0, -84.0]",9524
9525,482342,0.539795,0.544983,-0.579163,-0.276001,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",106.26200745930669,-18.931024261288695,-79.22870553961066,"(102.0, 108.0]","(-21.0, -18.0]","(-84.0, -78.0]",9525
9526,482394,0.525696,0.682983,-0.4552,-0.223572,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",110.64992686705978,-9.973899600314862,-60.45704149980738,"(108.0, 114.0]","(-12.0, -9.0]","(-66.0, -60.0]",9526
9527,482444,0.485779,0.777344,-0.379028,-0.126831,"(0.6, 0.8]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",120.21727521780343,-9.84981625245885,-46.31586742142682,"(120.0, 126.0]","(-12.0, -9.0]","(-48.0, -42.0]",9527
9528,482495,0.452759,0.826477,-0.325623,-0.0773926,"(0.8, 1.0]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",125.89461941219261,-9.608706762319338,-38.092275640467115,"(120.0, 126.0]","(-12.0, -9.0]","(-42.0, -36.0]",9528
9529,482545,0.488708,0.784546,-0.353027,-0.144958,"(0.6, 0.8]","(-0.4, -0.2]","(-0.2, 0.0]","(0.4, 0.6]",118.92430785722466,-6.753791629456277,-44.46591072624491,"(114.0, 120.0]","(-9.0, -6.0]","(-48.0, -42.0]",9529
9530,482593,0.529663,0.653381,-0.4599,-0.284607,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",106.18503695198046,-6.619496485933884,-65.30786150486166,"(102.0, 108.0]","(-9.0, -6.0]","(-66.0, -60.0]",9530
9531,482644,0.517212,0.562866,-0.552795,-0.331848,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",104.46080468372502,-11.434420247459238,-80.09412987595842,"(102.0, 108.0]","(-12.0, -9.0]","(-84.0, -78.0]",9531
9532,482695,0.527222,0.513855,-0.571899,-0.361816,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",100.79633671868712,-13.367496999074824,-85.04509433662953,"(96.0, 102.0]","(-15.0, -12.0]","(-90.0, -84.0]",9532
9533,482747,0.544739,0.536499,-0.532593,-0.362976,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",98.37625193265248,-10.998302365348566,-80.07646271915407,"(96.0, 102.0]","(-12.0, -9.0]","(-84.0, -78.0]",9533
9534,482797,0.543213,0.589417,-0.49408,-0.33667,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",100.6569127473802,-8.042619934314764,-73.26919422279182,"(96.0, 102.0]","(-9.0, -6.0]","(-78.0, -72.0]",9534
9535,482848,0.498657,0.607971,-0.531738,-0.314575,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",107.94749508782411,-8.49981599879096,-76.15981213487966,"(102.0, 108.0]","(-9.0, -6.0]","(-78.0, -72.0]",9535
9536,482899,0.430176,0.639709,-0.531677,-0.35083,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",112.56760471399004,-0.4910767344467537,-79.13380490422878,"(108.0, 114.0]","(-3.0, 0.0]","(-84.0, -78.0]",9536
9537,482954,0.404785,0.690552,-0.489319,-0.34613,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",115.72916479180718,4.698215877165204,-73.59432879614243,"(114.0, 120.0]","(3.0, 6.0]","(-78.0, -72.0]",9537
9538,483001,0.385864,0.736633,-0.450928,-0.32428,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.2, 0.4]",119.74253870002516,7.455450901809302,-67.27637686021009,"(114.0, 120.0]","(6.0, 9.0]","(-72.0, -66.0]",9538
9539,483050,0.366943,0.744629,-0.455383,-0.321655,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.2, 0.4]",121.96099800046161,8.327699773513496,-67.52177879161358,"(120.0, 126.0]","(6.0, 9.0]","(-72.0, -66.0]",9539
9540,483102,0.344238,0.720337,-0.491577,-0.347839,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.2, 0.4]",121.87466154530469,9.362461351463214,-73.83242609001213,"(120.0, 126.0]","(9.0, 12.0]","(-78.0, -72.0]",9540
9541,483153,0.377197,0.692688,-0.483398,-0.379761,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.2, 0.4]",115.63749774419266,9.290572361252392,-75.6732411997681,"(114.0, 120.0]","(9.0, 12.0]","(-78.0, -72.0]",9541
9542,483203,0.408264,0.662476,-0.470398,-0.416199,"(0.6, 0.8]","(-0.6, -0.4]","(-0.6, -0.4]","(0.4, 0.6]",108.95417850225265,9.63332594639952,-77.63925584529639,"(108.0, 114.0]","(9.0, 12.0]","(-78.0, -72.0]",9542
9543,483254,0.441528,0.615784,-0.498291,-0.421326,"(0.6, 0.8]","(-0.6, -0.4]","(-0.6, -0.4]","(0.4, 0.6]",104.82289219664587,4.5240178660555666,-81.4426701205875,"(102.0, 108.0]","(3.0, 6.0]","(-84.0, -78.0]",9543
9544,483304,0.451538,0.587402,-0.519775,-0.425232,"(0.4, 0.6]","(-0.6, -0.4]","(-0.6, -0.4]","(0.4, 0.6]",103.33373522542475,1.7289024721925432,-84.37643534718646,"(102.0, 108.0]","(0.0, 3.0]","(-90.0, -84.0]",9544
9545,483353,0.509338,0.53833,-0.567261,-0.359131,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",103.14299957027845,-11.022598178249703,-84.24260672194865,"(102.0, 108.0]","(-12.0, -9.0]","(-90.0, -84.0]",9545
9546,483407,0.528564,0.565613,-0.552612,-0.308777,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",104.93844861639924,-13.58455295545218,-78.21232315554687,"(102.0, 108.0]","(-15.0, -12.0]","(-84.0, -78.0]",9546
9547,483457,0.536865,0.641724,-0.501709,-0.219666,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",109.77882860915186,-14.878516582252518,-65.5469282873995,"(108.0, 114.0]","(-15.0, -12.0]","(-66.0, -60.0]",9547
9548,483510,0.562622,0.598572,-0.513916,-0.24707,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",104.78606088087703,-16.40987013731297,-68.62115279017338,"(102.0, 108.0]","(-18.0, -15.0]","(-72.0, -66.0]",9548
9549,483559,0.572144,0.534241,-0.565186,-0.260376,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",103.03717904539523,-21.62505114767257,-75.95943480719662,"(102.0, 108.0]","(-24.0, -21.0]","(-78.0, -72.0]",9549
9550,483608,0.564148,0.509644,-0.587341,-0.277466,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",103.08765116676564,-22.327064068454153,-80.28792942944303,"(102.0, 108.0]","(-24.0, -21.0]","(-84.0, -78.0]",9550
9551,483658,0.564697,0.480225,-0.612427,-0.274719,"(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]","(0.4, 0.6]",103.52067851613539,-25.328154453938044,-83.71454036083243,"(102.0, 108.0]","(-27.0, -24.0]","(-84.0, -78.0]",9551
9552,483709,0.579163,0.486145,-0.612976,-0.229126,"(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]","(0.4, 0.6]",104.8729793833362,-29.159772801241537,-80.54007657824606,"(102.0, 108.0]","(-30.0, -27.0]","(-84.0, -78.0]",9552
9553,483760,0.594849,0.539185,-0.560669,-0.202637,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",103.60027544768785,-26.648724508044683,-71.12356490680283,"(102.0, 108.0]","(-27.0, -24.0]","(-72.0, -66.0]",9553
9554,483811,0.599731,0.583252,-0.520691,-0.170288,"(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]","(0.4, 0.6]",104.24487775086244,-25.208727199032474,-63.779225204443186,"(102.0, 108.0]","(-27.0, -24.0]","(-66.0, -60.0]",9554
9555,483861,0.598572,0.58429,-0.513672,-0.190918,"(0.4, 0.6]","(-0.6, -0.4]","(-0.2, 0.0]","(0.4, 0.6]",103.22730594037823,-23.069012586051336,-64.27256022579886,"(102.0, 108.0]","(-24.0, -21.0]","(-66.0, -60.0]",9555
9556,483913,0.599976,0.556763,-0.526306,-0.230347,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",100.81544911329235,-22.026743008101317,-68.49044456134584,"(96.0, 102.0]","(-24.0, -21.0]","(-72.0, -66.0]",9556
9557,483962,0.608948,0.544617,-0.528931,-0.229858,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.6, 0.8]",99.5637171959044,-23.191325898975226,-68.63880167895937,"(96.0, 102.0]","(-24.0, -21.0]","(-72.0, -66.0]",9557
9558,484012,0.604919,0.51123,-0.558899,-0.245667,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.6, 0.8]",99.37447653706899,-25.15009944243392,-73.66682280292888,"(96.0, 102.0]","(-27.0, -24.0]","(-78.0, -72.0]",9558
9559,484061,0.585022,0.483398,-0.590637,-0.274231,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",100.51282890381282,-25.211111434220726,-80.33642557789047,"(96.0, 102.0]","(-27.0, -24.0]","(-84.0, -78.0]",9559
9560,484114,0.570923,0.455139,-0.621216,-0.284485,"(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]","(0.4, 0.6]",102.03652668533678,-26.769161933332096,-85.7435012810476,"(102.0, 108.0]","(-27.0, -24.0]","(-90.0, -84.0]",9560
9561,484164,0.556274,0.469727,-0.612976,-0.306885,"(0.4, 0.6]","(-0.8, -0.6]","(-0.4, -0.2]","(0.4, 0.6]",102.10448109618197,-23.182428928195208,-86.2472591809114,"(102.0, 108.0]","(-24.0, -21.0]","(-90.0, -84.0]",9561
9562,484214,0.5448,0.516541,-0.59613,-0.284546,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",105.15997922127139,-20.830127050532177,-82.17250112557434,"(102.0, 108.0]","(-21.0, -18.0]","(-84.0, -78.0]",9562
9563,484266,0.523682,0.563232,-0.574829,-0.27948,"(0.4, 0.6]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",107.95647757439167,-16.692073304436622,-78.98994496628228,"(102.0, 108.0]","(-18.0, -15.0]","(-84.0, -78.0]",9563
9564,484317,0.452637,0.635498,-0.536255,-0.322021,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",112.57937365090183,-4.3684467714516755,-77.40232922216858,"(108.0, 114.0]","(-6.0, -3.0]","(-78.0, -72.0]",9564
9565,484366,0.412109,0.774353,-0.404846,-0.25824,"(0.6, 0.8]","(-0.6, -0.4]","(-0.4, -0.2]","(0.4, 0.6]",121.87973640645504,3.7988299222823803,-57.314268619400906,"(120.0, 126.0]","(3.0, 6.0]","(-60.0, -54.0]",9565
9566,484415,0.339417,0.911377,-0.221985,-0.0704346,"(0.8, 1.0]","(-0.4, -0.2]","(-0.2, 0.0]","(0.2, 0.4]",139.45285058876888,-1.2780823061948952,-26.905946913077624,"(138.0, 144.0]","(-3.0, 0.0]","(-30.0, -24.0]",9566
9567,484468,0.208374,0.969055,-0.0942383,0.0928345,"(0.8, 1.0]","(-0.2, 0.0]","(0.0, 0.2]","(0.2, 0.4]",156.67224524508543,-12.662053783859637,-8.484733419929503,"(156.0, 162.0]","(-15.0, -12.0]","(-12.0, -6.0]",9567
9568,484521,0.205383,0.968445,-0.0874634,0.111023,"(0.8, 1.0]","(-0.2, 0.0]","(0.0, 0.2]","(0.2, 0.4]",156.99102463197758,-14.534050627423005,-7.347664520207769,"(156.0, 162.0]","(-15.0, -12.0]","(-12.0, -6.0]",9568
9569,484571,0.171143,0.96283,-0.137207,0.157471,"(0.8, 1.0]","(-0.2, 0.0]","(0.0, 0.2]","(0.0, 0.2]",162.1981570066796,-20.500503145617472,-12.97606967671339,"(162.0, 168.0]","(-21.0, -18.0]","(-18.0, -12.0]",9569
9570,484620,0.158813,0.962219,-0.150452,0.162109,"(0.8, 1.0]","(-0.2, 0.0]","(0.0, 0.2]","(0.0, 0.2]",164.02149660421264,-21.085176867716175,-14.781086599458927,"(162.0, 168.0]","(-24.0, -21.0]","(-18.0, -12.0]",9570
9571,484671,0.141724,0.965088,-0.136414,0.172974,"(0.8, 1.0]","(-0.2, 0.0]","(0.0, 0.2]","(0.0, 0.2]",165.88226028807173,-21.871923052124544,-13.34957747261187,"(162.0, 168.0]","(-24.0, -21.0]","(-18.0, -12.0]",9571
9572,484720,0.153564,0.967224,-0.127075,0.15741,"(0.8, 1.0]","(-0.2, 0.0]","(0.0, 0.2]","(0.0, 0.2]",164.11519307183434,-20.091440576998856,-12.137855248256969,"(162.0, 168.0]","(-21.0, -18.0]","(-18.0, -12.0]",9572
